"gene","n","spearman_rho","p_value","p_adj_BH","abs_rho","direction"
"ZKSCAN7",266,0.0182099301677981,0.767519680563333,0.822523422377018,0.0182099301677981,"Positive"
"C10ORF11",266,-0.0181812385532413,0.767875513933285,0.822845728616982,0.0181812385532413,"Negative"
"PHF13",266,-0.0181448958414693,0.768326306035424,0.823269737904404,0.0181448958414693,"Negative"
"VSIG10L",266,-0.018083687063748,0.769085710887146,0.824024344469847,0.018083687063748,"Negative"
"ENHO",266,-0.0180683848693177,0.769275596553826,0.824168684517901,0.0180683848693177,"Negative"
"SNF8",266,-0.018050532309149,0.769497147222211,0.824346925948556,0.018050532309149,"Negative"
"RNF157",266,-0.0180333173404148,0.769710803088603,0.824516684880299,0.0180333173404148,"Negative"
"PRPF18",266,-0.0179689206055206,0.770510188314875,0.825313809653396,0.0179689206055206,"Negative"
"PHLPP1",266,-0.0179631822826092,0.770581432439038,0.825330944881473,0.0179631822826092,"Negative"
"PHACTR2",266,-0.0179574439596978,0.770652678487904,0.825348079714015,0.0179574439596978,"Negative"
"LMF2",266,-0.0179364034423562,0.770913930458254,0.825568688682141,0.0179364034423562,"Negative"
"ALOX12",266,-0.0179204636564912,0.77111186582289,0.825721465380844,0.0179204636564912,"Negative"
"HIST2H2AC",266,0.0178943224076728,0.771436511894983,0.82600989472471,0.0178943224076728,"Positive"
"UIMC1",266,-0.0178796578046771,0.771618647853894,0.826090698308202,0.0178796578046771,"Negative"
"NELL2",266,0.0178793418588888,0.771622572072605,0.826090698308202,0.0178793418588888,"Positive"
"PTMA",266,-0.0178745570732003,0.771682002426165,0.826095122482586,0.0178745570732003,"Negative"
"EPHA4",266,0.0177967709181795,0.772648346999055,0.827070339339272,0.0177967709181795,"Positive"
"ROGDI",266,0.0177285486346776,0.773496167406207,0.827918553047311,0.0177285486346776,"Positive"
"PCDHA12",266,-0.017714175099606,0.773674826293154,0.828050453502896,0.017714175099606,"Negative"
"VPS39",266,-0.0176749909541715,0.774161934423674,0.828512439168656,0.0176749909541715,"Negative"
"TNFRSF10A",266,-0.0176271715965768,0.774756508867662,0.829089361459456,0.0176271715965768,"Negative"
"CCDC180",266,0.0176207956822308,0.774835795392634,0.829114816085564,0.0176207956822308,"Positive"
"THAP8",266,0.0176086814449735,0.774986446221224,0.829216625132421,0.0176086814449735,"Positive"
"UPF3B",266,-0.0175742515075052,0.77541465770181,0.829615381465827,0.0175742515075052,"Negative"
"RAPH1",266,-0.0174932773953115,0.776422015121924,0.830633663986424,0.0174932773953115,"Negative"
"NRIP2",266,-0.0174824383409233,0.77655688666112,0.830718462572895,0.0174824383409233,"Negative"
"ZIC2",266,0.0174690767661533,0.776723155414764,0.830743699064472,0.0174690767661533,"Positive"
"EPB41",266,-0.0174677737379276,0.776739370580824,0.830743699064472,0.0174677737379276,"Negative"
"MDK",266,-0.017467136146493,0.776747304942268,0.830743699064472,0.017467136146493,"Negative"
"HIST1H2AG",266,-0.0174594850492778,0.776842519085756,0.830786054307545,0.0174594850492778,"Negative"
"OXR1",266,-0.0174435452634129,0.777040892589612,0.830930152957096,0.0174435452634129,"Negative"
"RFNG",266,0.0174397197148054,0.777088504382059,0.830930152957096,0.0174397197148054,"Positive"
"WASF2",266,0.0173855244428646,0.77776309413184,0.831591959865127,0.0173855244428646,"Positive"
"ZMAT3",266,0.0173600207854808,0.778080605808032,0.831871907977256,0.0173600207854808,"Positive"
"C2ORF72",266,-0.0173466313653542,0.778247314190411,0.831990598732686,0.0173466313653542,"Negative"
"CFAP45",266,-0.0173355011476884,0.778385901522013,0.832079211652047,0.0173355011476884,"Negative"
"EHD2",266,0.0173026375563671,0.778795141715263,0.83245711377249,0.0173026375563671,"Positive"
"SMOC1",266,-0.017285422587633,0.779009538774644,0.832618062975953,0.017285422587633,"Negative"
"FRZB",266,0.0172815970390254,0.779057184836861,0.832618062975953,0.0172815970390254,"Positive"
"MAGEA3",266,-0.0172598619496829,0.779327904529829,0.832847812130418,0.0172598619496829,"Negative"
"SUGP1",266,-0.0171687433551018,0.780463114342568,0.834001320827155,0.0171687433551018,"Negative"
"SYT4",266,0.0171388133027903,0.780836102471493,0.83434021420654,0.0171388133027903,"Positive"
"FNTB",266,0.0171056218030767,0.781249793375504,0.834722547792638,0.0171056218030767,"Positive"
"BRWD1",266,0.0170915947915156,0.781424641200217,0.834849654215121,0.0170915947915156,"Positive"
"SELENOP",266,-0.0170801181456928,0.781567706683318,0.834942789626865,0.0170801181456928,"Negative"
"CFAP53",266,0.0170743798227815,0.781639242181355,0.834959502248642,0.0170743798227815,"Positive"
"C3ORF14",266,0.0170680039084355,0.781718728222425,0.834984704770114,0.0170680039084355,"Positive"
"CCDC9",266,0.0170176341851024,0.78234674757971,0.835586981971878,0.0170176341851024,"Positive"
"ADGRL1",266,-0.0170138086364948,0.782394451022333,0.835586981971878,0.0170138086364948,"Negative"
"RND1",266,-0.0169688611451561,0.782954993645456,0.83612585960894,0.0169688611451561,"Negative"
"MAP3K21",266,0.0169379352557778,0.783340737194091,0.836478003784312,0.0169379352557778,"Positive"
"TCF15",266,-0.0169202089181804,0.783561864511995,0.836654327349345,0.0169202089181804,"Negative"
"RTN3",266,0.016899679769702,0.783817977234359,0.836867978981138,0.016899679769702,"Positive"
"FBLL1",266,-0.0168757928795101,0.784116008991816,0.837126353057153,0.0168757928795101,"Negative"
"HBM",266,-0.0168452748511417,0.784496821886683,0.837473061466711,0.0168452748511417,"Negative"
"STMN3",266,-0.0168289071204617,0.784701084367809,0.837631261119735,0.0168289071204617,"Negative"
"RSRP1",266,-0.0168148801089006,0.784876147380527,0.837758271343077,0.0168148801089006,"Negative"
"TRA2A",266,0.0167938395915589,0.785138762187461,0.837978707460061,0.0167938395915589,"Positive"
"RNGTT",266,-0.0167887388600822,0.78520243004672,0.837986791146445,0.0167887388600822,"Negative"
"EME2",266,-0.0167734366656518,0.785393442196245,0.838061998828243,0.0167734366656518,"Negative"
"DBN1",266,0.0167702487084788,0.785433238011721,0.838061998828243,0.0167702487084788,"Positive"
"ATP2C2",266,0.0167696111170443,0.785441197241732,0.838061998828243,0.0167696111170443,"Positive"
"DHODH",266,-0.0167562216969177,0.785608346222683,0.838180480232872,0.0167562216969177,"Negative"
"C21ORF2",266,-0.0167453826425296,0.785743664501331,0.838264986359022,0.0167453826425296,"Negative"
"ABCD1",266,-0.0167294428566647,0.785942673662152,0.838417423724571,0.0167294428566647,"Negative"
"STARD5",266,-0.0167071271564538,0.786221309850545,0.838654776712409,0.0167071271564538,"Negative"
"RBM14",266,0.0166803483162007,0.786555709212775,0.838951573606286,0.0166803483162007,"Positive"
"SRSF7",266,0.0166567574331206,0.786850331563752,0.839205904421425,0.0166567574331206,"Positive"
"LY86",266,-0.0165700449980155,0.787933528200121,0.840301183451,0.0165700449980155,"Negative"
"CHST9",266,0.0165620798713399,0.788033047663261,0.840347326650115,0.0165620798713399,"Positive"
"CACNB4",266,-0.016553467620716,0.788140656421887,0.840402088956928,0.016553467620716,"Negative"
"TNFRSF19",266,0.0165094738117288,0.788690415042616,0.840928278518425,0.0165094738117288,"Positive"
"EXOC5",266,-0.0165030978973828,0.788770098893908,0.840953219196125,0.0165030978973828,"Negative"
"TAGLN",266,0.0164954468001677,0.788865722415921,0.84099514930218,0.0164954468001677,"Positive"
"NUP58",266,0.0164801446057374,0.789056978947147,0.841139018730657,0.0164801446057374,"Positive"
"HTRA1",266,-0.0164565537226573,0.789351857527566,0.841350280452128,0.0164565537226573,"Negative"
"STARD3",266,-0.0164552785397881,0.789367797765381,0.841350280452128,0.0164552785397881,"Negative"
"TMEM189",266,-0.0164042712250204,0.790005479090333,0.841943802474527,0.0164042712250204,"Negative"
"GRID1",266,0.016401720859282,0.790037366830974,0.841943802474527,0.016401720859282,"Positive"
"CLK4",266,-0.0163883314391554,0.790204783203324,0.842062148246983,0.0163883314391554,"Negative"
"SIRT2",266,0.0163577270502948,0.790587485338684,0.842366783816833,0.0163577270502948,"Positive"
"SERPINH1",266,-0.0163564518674256,0.790603432351283,0.842366783816833,0.0163564518674256,"Negative"
"CD24",266,-0.0163315858014763,0.790914416511951,0.842594931710024,0.0163315858014763,"Negative"
"KCNAB1",266,0.0163303106186071,0.790930365310239,0.842594931710024,0.0163303106186071,"Positive"
"HSF1",266,-0.0162920551325314,0.791408869703519,0.842984463779028,0.0162920551325314,"Negative"
"TTI2",266,-0.0162920551325314,0.791408869703519,0.842984463779028,0.0162920551325314,"Negative"
"RIGI",266,0.0162837664438816,0.791512555963745,0.843034797771452,0.0162837664438816,"Positive"
"ZNF141",266,-0.016243598183502,0.792015087455501,0.843509901725082,0.016243598183502,"Negative"
"FAHD2A",266,0.0162365846777214,0.792102839867298,0.843525569639697,0.0162365846777214,"Positive"
"POMK",266,0.0162333967205485,0.792142728193005,0.843525569639697,0.0162333967205485,"Positive"
"ZBTB18",266,0.016200879557384,0.792549619999032,0.843898700867108,0.016200879557384,"Positive"
"ZC3HAV1L",266,-0.0161836645886499,0.792765056058599,0.844067933323314,0.0161836645886499,"Negative"
"CCL17",266,-0.0161317093206962,0.793415343559745,0.844700101014754,0.0161317093206962,"Negative"
"ALDH1L1",266,-0.0160803747762453,0.794058002202878,0.845324057215763,0.0160803747762453,"Negative"
"TBCD",266,-0.0160682605389879,0.79420968098162,0.845411748747394,0.0160682605389879,"Negative"
"ASPHD1",266,-0.0160647563467856,0.794253557377982,0.845411748747394,0.0160647563467856,"Negative"
"SPAG9",266,-0.0160363809672581,0.794608872622352,0.845729691372565,0.0160363809672581,"Negative"
"ANKS6",266,-0.0160280922786083,0.794712671214005,0.84577990989998,0.0160280922786083,"Negative"
"ZNF589",266,0.0159789977381444,0.7953275522944,0.846374006534125,0.0159789977381444,"Positive"
"BRPF3",266,0.01597007145806,0.795439362447878,0.846432697172793,0.01597007145806,"Positive"
"HBS1L",266,-0.0159605075865411,0.795559163676178,0.846499882205016,0.0159605075865411,"Negative"
"NMNAT3",266,-0.0159381918863302,0.795838718508414,0.846737028402336,0.0159381918863302,"Negative"
"ZFAND2A",266,-0.0159330911548534,0.795902620415831,0.84674471203476,0.0159330911548534,"Negative"
"AOC2",266,0.0158992988088198,0.796326004909421,0.847134813596941,0.0158992988088198,"Positive"
"HELZ2",266,-0.0158769831086089,0.796605631134776,0.847371939869155,0.0158769831086089,"Negative"
"DENND4A",266,0.015745639273082,0.798251956223215,0.849062725099224,0.015745639273082,"Positive"
"DMTN",266,0.0157290618957825,0.798459808402882,0.849223343139018,0.0157290618957825,"Positive"
"DAPK1",266,0.0157016454640948,0.798803595094155,0.84948503680281,0.0157016454640948,"Positive"
"CFAP43",266,0.0157003702812256,0.798819586117269,0.84948503680281,0.0157003702812256,"Positive"
"GATAD2A",266,-0.0156825177210569,0.799043469247591,0.849635214600431,0.0156825177210569,"Negative"
"KHSRP",266,0.0156767793981456,0.799115435171847,0.849635214600431,0.0156767793981456,"Positive"
"MAPK3",266,-0.0156755042152764,0.799131427829885,0.849635214600431,0.0156755042152764,"Negative"
"OLFML1",266,-0.0156410742778082,0.799563261243611,0.850033842849296,0.0156410742778082,"Negative"
"ANO4",266,0.0155971718942054,0.800113990081036,0.850558805793824,0.0155971718942054,"Positive"
"SEC14L2",266,-0.0155326837339267,0.800923134175261,0.851358382058077,0.0155326837339267,"Negative"
"ATP11C",266,-0.0155161063566272,0.801131167749215,0.851518926716864,0.0155161063566272,"Negative"
"C1QTNF7",266,-0.0154945146908282,0.801402147884897,0.851746349406124,0.0154945146908282,"Negative"
"ZNF417",266,-0.0154835891934628,0.801539274324831,0.851831487453841,0.0154835891934628,"Negative"
"CCDC40",266,-0.0154644614504249,0.801779362178376,0.852026027285727,0.0154644614504249,"Negative"
"NEMF",266,-0.0154497968474292,0.801963442138289,0.85216102582715,0.0154497968474292,"Negative"
"IRS1",266,-0.0153873128868387,0.802747905220502,0.852933922908185,0.0153873128868387,"Negative"
"EID2B",266,-0.0153605340465856,0.80308416424251,0.853230519139382,0.0153605340465856,"Negative"
"TMEM62",266,-0.0153241913348136,0.80354057374141,0.853636548052036,0.0153241913348136,"Negative"
"NHLRC4",266,-0.0153210033776406,0.803580612842613,0.853636548052036,0.0153210033776406,"Negative"
"MYO10",266,-0.0152731840200459,0.804181260803996,0.854177477298961,0.0152731840200459,"Negative"
"FAM228B",266,-0.0152674456971345,0.804253346292244,0.854177477298961,0.0152674456971345,"Negative"
"EP400",266,-0.0152668081056999,0.804261355893111,0.854177477298961,0.0152668081056999,"Negative"
"GLYATL2",266,-0.0152305503642639,0.804716869314224,0.854600505486969,0.0152305503642639,"Negative"
"PRKAB2",266,-0.0152189887481052,0.804862134132165,0.854658785875704,0.0152189887481052,"Negative"
"THSD4",266,0.0152170759738014,0.804886167647452,0.854658785875704,0.0152170759738014,"Positive"
"CEP120",266,-0.015201773779371,0.805078442367546,0.854802192645968,0.015201773779371,"Negative"
"CARF",266,0.0151635182932952,0.805559180425304,0.85525183685407,0.0151635182932952,"Positive"
"ATP7B",266,0.015135464270173,0.8059117681279,0.855565371238111,0.015135464270173,"Positive"
"C8ORF44",266,-0.0151195244843081,0.806112119534027,0.855717256712771,0.0151195244843081,"Negative"
"WDR83",266,-0.0151093230213545,0.806240351075549,0.855792568190822,0.0151093230213545,"Negative"
"ATP13A3",266,0.0150710675352787,0.80672126546184,0.856242201402091,0.0150710675352787,"Positive"
"IL17RA",266,-0.0150194226290764,0.80737061511951,0.856870532769989,0.0150194226290764,"Negative"
"TMEM170A",266,0.0150117715318612,0.807466826306194,0.856911765162196,0.0150117715318612,"Positive"
"SETD5",266,0.0149958317459963,0.807667275577985,0.857002729587294,0.0149958317459963,"Positive"
"TNFRSF4",266,0.0149958317459963,0.807667275577985,0.857002729587294,0.0149958317459963,"Positive"
"ZNF382",266,0.0149843551001736,0.80781160682941,0.857094999604017,0.0149843551001736,"Positive"
"ARVCF",266,-0.0149703280886125,0.807988020525229,0.857221293844641,0.0149703280886125,"Negative"
"PAPOLG",266,0.0149225087310177,0.808589503762219,0.857798508500482,0.0149225087310177,"Positive"
"STUM",266,-0.0148829804343881,0.809086785003903,0.858204198172171,0.0148829804343881,"Negative"
"SLITRK4",266,-0.0148829780620727,0.80908681485085,0.858204198172171,0.0148829780620727,"Negative"
"KCNE4",266,-0.0148702286036636,0.809247224326431,0.858313403209979,0.0148702286036636,"Negative"
"CCDC144A",266,-0.0148579954470096,0.80940114535612,0.858415711378325,0.0148579954470096,"Negative"
"MSL1",266,0.0148389842530855,0.809640364112187,0.858608461664795,0.0148389842530855,"Positive"
"CUL1",266,0.0148249572415244,0.809816878004531,0.858734691972579,0.0148249572415244,"Positive"
"MOV10",266,-0.0147822386154064,0.810354502260698,0.859232448190073,0.0147822386154064,"Negative"
"HIST1H1D",266,-0.0147756646200525,0.810437245490308,0.859232448190073,0.0147756646200525,"Negative"
"TNIP2",266,0.0147739499267567,0.810458827729186,0.859232448190073,0.0147739499267567,"Positive"
"SF3B1",266,-0.0147580101408918,0.810659463038448,0.859374235127064,0.0147580101408918,"Negative"
"ZNF324",266,-0.0147541845922842,0.810707617353619,0.859374235127064,0.0147541845922842,"Negative"
"CPSF7",266,0.0147395199892885,0.810892215491958,0.859508926297315,0.0147395199892885,"Positive"
"ANKRD54",266,0.0146821367601748,0.811614656455103,0.860213646880651,0.0146821367601748,"Positive"
"ZNF341",266,0.0146693849314828,0.811775220575502,0.860311336150241,0.0146693849314828,"Positive"
"TAPBPL",266,0.0146617338342677,0.811871562826308,0.860311336150241,0.0146617338342677,"Positive"
"EPAS1",266,0.0146610962428331,0.811879591475072,0.860311336150241,0.0146610962428331,"Positive"
"AMER3",266,0.0146448848481347,0.812083734439197,0.860466622369471,0.0146448848481347,"Positive"
"NPIPA5",266,-0.0146384640802449,0.812164591857785,0.860491265089606,0.0146384640802449,"Negative"
"C1ORF64",266,0.0146198463714595,0.812399057917938,0.860678641673362,0.0146198463714595,"Positive"
"ZBTB2",266,-0.014597974690808,0.812674524925555,0.860909426170959,0.014597974690808,"Negative"
"PLEKHM1",266,-0.0145762965820317,0.812947576699909,0.861137619536265,0.0145762965820317,"Negative"
"HOXD4",266,-0.0145657995409519,0.813079802804399,0.861216617562033,0.0145657995409519,"Negative"
"PKNOX1",266,0.0145323027730445,0.813501780655856,0.861602488565603,0.0145323027730445,"Positive"
"DDX51",266,-0.014518913352918,0.813670469868698,0.861693001566555,0.014518913352918,"Negative"
"ZNF558",266,0.0145163629871796,0.813702602121922,0.861693001566555,0.0145163629871796,"Positive"
"CLUH",266,0.0144940472869687,0.813983772629702,0.861929244626128,0.0144940472869687,"Positive"
"FAM118B",266,-0.0144876713726228,0.814064111439526,0.861929244626128,0.0144876713726228,"Negative"
"SCNM1",266,0.0144838458240152,0.814112315658952,0.861929244626128,0.0144838458240152,"Positive"
"FSIP1",266,0.0144803413792605,0.814156474390474,0.861929244626128,0.0144803413792605,"Positive"
"IL11RA",266,0.0144736443610617,0.814240863665523,0.861957501580162,0.0144736443610617,"Positive"
"CYP7B1",266,-0.0144653556724119,0.814345312583516,0.862006988215486,0.0144653556724119,"Negative"
"SMIM17",266,-0.014458854559323,0.814427237878614,0.86203262765117,0.014458854559323,"Negative"
"TIMP3",266,-0.014449415886547,0.814546185109929,0.862097446642383,0.014449415886547,"Negative"
"LONP1",266,-0.014439852015028,0.814666714446273,0.862163930795754,0.014439852015028,"Negative"
"EXOC3L1",266,0.0144296505520745,0.814795283879568,0.86223891378316,0.0144296505520745,"Positive"
"BIN1",266,-0.0144175363148171,0.814947966523146,0.862339401607117,0.0144175363148171,"Negative"
